epoch_idx	precision@20	recall@20	ndcg@20
0.0	0.12430555768380011	0.24861111536760022	0.23446766790037385
1.0	0.12430555758031982	0.24861111516063963	0.23506013930061678
2.0	0.12476852055018146	0.24953704110036293	0.23593665948295914
3.0	0.1250000020351123	0.2500000040702246	0.23677689440884914
4.0	0.12569444647265804	0.2513888929453161	0.23815050762704235
5.0	0.12569444648990477	0.25138889297980954	0.23915244585647166
6.0	0.12662037242962806	0.25324074485925613	0.2407568989204559
7.0	0.12731481672920011	0.25462963345840023	0.24231720401216492
8.0	0.12754629823137764	0.2550925964627553	0.24358507821528383
9.0	0.12939815021430454	0.25879630042860907	0.2462759764093991
10.0	0.12986111318416618	0.25972222636833237	0.2472060360360306
11.0	0.12962963168198863	0.25925926336397725	0.24733797098808463
12.0	0.12986111313242604	0.2597222262648521	0.24768042262591694
13.0	0.12962963159575505	0.2592592631915101	0.24809044685467152
14.0	0.1296296316302485	0.259259263260497	0.24811189176101525
15.0	0.1296296316302485	0.259259263260497	0.2484611381095741
16.0	0.13009259460011013	0.26018518920022027	0.24869247166880223
17.0	0.13055555748373823	0.26111111496747647	0.2500612559674508
18.0	0.13078703896866906	0.2615740779373381	0.25035189277920705
19.0	0.13125000192128397	0.26250000384256794	0.25129870443041813
20.0	0.1314814834062148	0.2629629668124296	0.2518932494411069
21.0	0.13125000186954383	0.26250000373908766	0.2521580834943794
22.0	0.13148148333722795	0.2629629666744559	0.252170816401444
23.0	0.13148148323374767	0.26296296646749534	0.2526181684340536
24.0	0.13171296477041863	0.26342592954083727	0.25293238235357274
25.0	0.13171296477041863	0.26342592954083727	0.2530536243886973
26.0	0.1317129647186785	0.263425929437357	0.25376258555638426
27.0	0.13194444625534946	0.2638888925106989	0.2543227602664459
28.0	0.13310185362826343	0.26620370725652687	0.2554526962640657
29.0	0.13379629811754934	0.2675925962350987	0.2570605827521102
30.0	0.13425926108741099	0.26851852217482197	0.25769218006269917
31.0	0.13333333521667454	0.2666666704333491	0.2568843125173056
32.0	0.1333333351476877	0.2666666702953754	0.257302960858605
33.0	0.13287037222956619	0.26574074445913237	0.2569603946684505
34.0	0.13356481670160536	0.2671296334032107	0.2573954911576773
35.0	0.13379629823827632	0.26759259647655265	0.2570791702410194
36.0	0.13402777970596044	0.2680555594119209	0.25759578181715603
37.0	0.1347222241435062	0.2694444482870124	0.25843430216579744
38.0	0.13472222412625948	0.26944444825251895	0.2589400537882141
39.0	0.13472222409176607	0.26944444818353214	0.26024825178861405
40.0	0.1351851871823547	0.2703703743647094	0.26124864485133814
41.0	0.13564815016946308	0.27129630033892616	0.2613524511585319
42.0	0.13657407610918637	0.27314815221837274	0.2623529876154117
43.0	0.13634259462425555	0.2726851892485111	0.26185966802219945
44.0	0.13657407610918637	0.27314815221837274	0.2623222445387767
45.0	0.13726852058122554	0.2745370411624511	0.26286813117923863
46.0	0.1379629650187713	0.2759259300375426	0.26432629743484354
47.0	0.1391203725469057	0.2782407450938114	0.2665689468194437
48.0	0.13865740952530392	0.27731481905060784	0.26626745201474233
49.0	0.1391203725469057	0.2782407450938114	0.26682003295939105
50.0	0.1393518539800964	0.2787037079601928	0.26775575073514246
51.0	0.13912037249516557	0.27824074499033113	0.26786987278681745
52.0	0.1398148170189449	0.2796296340378898	0.26728721410523
53.0	0.1398148170189449	0.2796296340378898	0.2670317697628729
54.0	0.13935185391110955	0.2787037078222191	0.26698322246995765
55.0	0.13981481698445147	0.27962963396890295	0.2677020826265582
56.0	0.14027777997155985	0.2805555599431197	0.2693477682069028
57.0	0.1398148170016982	0.2796296340033964	0.2689637601177848
58.0	0.13981481694995804	0.2796296338999161	0.2686968350508027
59.0	0.14120370584229627	0.28240741168459255	0.2696867816233215
