epoch_idx	precision@20	recall@20	ndcg@20
38.0	0.09666901429686472	0.19333802859372945	0.17223370670346275
39.0	0.09668074311426819	0.19336148622853638	0.17213805805845375
40.0	0.09680976024465104	0.1936195204893021	0.1723422194408262
41.0	0.0972437269176476	0.1944874538352952	0.17299592508727432
42.0	0.09704433682604265	0.1940886736520853	0.17273471038477398
43.0	0.09623504757056235	0.1924700951411247	0.1711911583974623
44.0	0.09703260798067546	0.19406521596135093	0.17264110334307972
45.0	0.0977246089406537	0.1954492178813074	0.17357062115484193
46.0	0.09781843957513284	0.19563687915026567	0.174019066071438
47.0	0.09842833871017061	0.19685667742034121	0.17485580432742454
48.0	0.09858081352254916	0.19716162704509832	0.17489563253020698
49.0	0.09896786490670678	0.19793572981341356	0.17585007921592855
50.0	0.09978888296648256	0.1995777659329651	0.1765517316492848
51.0	0.09912033970073414	0.19824067940146828	0.1759815962902558
52.0	0.09934318745685748	0.19868637491371496	0.17675165634841367
53.0	0.09888576310448682	0.19777152620897365	0.1763505882818264
54.0	0.09908515319696565	0.1981703063939313	0.17646304176647834
55.0	0.09950739107353151	0.19901478214706303	0.17687200769932193
56.0	0.09996481542328056	0.19992963084656112	0.17745137411265893
57.0	0.10042223980885813	0.20084447961771626	0.17813835703557912
58.0	0.09992962893524165	0.1998592578704833	0.17744296451974945
59.0	0.09958949288798559	0.19917898577597118	0.17726098386403885
60.0	0.10130190202992985	0.2026038040598597	0.17981669784460663
61.0	0.10009383254230315	0.2001876650846063	0.17796787604724437
62.0	0.09956603521560241	0.19913207043120482	0.1771022225248913
63.0	0.09961295057609834	0.19922590115219668	0.17723371040703934
64.0	0.10113769840276943	0.20227539680553885	0.17955769699023771
65.0	0.10046915512391304	0.20093831024782607	0.17826646847389557
66.0	0.09947220455927662	0.19894440911855324	0.17722754752954936
67.0	0.10001173075144346	0.2000234615028869	0.17794336121862905
68.0	0.10192352996751537	0.20384705993503074	0.18081562982869176
69.0	0.1022753948758682	0.2045507897517364	0.18113608755024121
70.0	0.10089139298212771	0.20178278596425542	0.17939846212278224
71.0	0.10119634255969605	0.2023926851193921	0.17982411356874212
72.0	0.10293220934169046	0.20586441868338093	0.1819171397522861
73.0	0.10096176596607033	0.20192353193214066	0.17973308971563795
74.0	0.10282664987582599	0.20565329975165197	0.18225905208668206
75.0	0.10175932641812901	0.20351865283625803	0.18049488189759488
76.0	0.10342482022229786	0.20684964044459572	0.18343197293302038
77.0	0.10280319225412704	0.20560638450825408	0.1826130058325134
78.0	0.10215810660658212	0.20431621321316423	0.18139632222090493
79.0	0.10164203811738376	0.20328407623476752	0.18051234537078145
80.0	0.10248651384342564	0.20497302768685127	0.1821853929239736
81.0	0.1030143111954685	0.206028622390937	0.1832264202967863
82.0	0.1030729553454042	0.2061459106908084	0.1833548001668635
83.0	0.10195871651672489	0.20391743303344978	0.181356689786857
84.0	0.10357729502069456	0.20715459004138911	0.18392966956822768
85.0	0.1035421085003226	0.2070842170006452	0.18394652575904843
86.0	0.1033309895624766	0.2066619791249532	0.18361928770030667
87.0	0.10353037966282022	0.20706075932564044	0.18383150568515275
88.0	0.10314332831099562	0.20628665662199125	0.18373320526362177
89.0	0.1033896337071691	0.2067792674143382	0.1841178576819312
90.0	0.10302604000413332	0.20605208000826664	0.18357770355130631
91.0	0.10372976975966837	0.20745953951933674	0.18476947535040494
92.0	0.10336617603653366	0.2067323520730673	0.18452133388758118
93.0	0.10342482018909095	0.2068496403781819	0.18431367541477572
94.0	0.10405817701661081	0.20811635403322162	0.18545003042701053
95.0	0.1044921436913551	0.2089842873827102	0.1863226618549962
96.0	0.10363593914528814	0.20727187829057628	0.185482292286934
97.0	0.10473844914258211	0.20947689828516422	0.18666018999202416
98.0	0.10422238062192458	0.20844476124384917	0.18591784762529268
99.0	0.10442177073799778	0.20884354147599557	0.18664726778820956
100.0	0.1030494976607869	0.2060989953215738	0.18425204012205587
101.0	0.10456251666830678	0.20912503333661356	0.18669765864568796
102.0	0.10441004188563967	0.20882008377127934	0.18627746407421356
103.0	0.10297912466810562	0.20595824933621124	0.18423472254451365
104.0	0.1042575670584054	0.2085151341168108	0.18627330203670997
105.0	0.10595824738731553	0.21191649477463106	0.18864976099842026
106.0	0.1051489581379523	0.2102979162759046	0.18776919201326378
107.0	0.10570021313091917	0.21140042626183833	0.18840242666576207
108.0	0.10460943197112757	0.20921886394225514	0.18659507510063894
109.0	0.10608726452556318	0.21217452905112635	0.18912815565703803
110.0	0.10341309133935445	0.2068261826787089	0.1848587477450547
111.0	0.10523105991745174	0.21046211983490348	0.18747566444576894
112.0	0.1050785851610006	0.2101571703220012	0.187724084910826
113.0	0.10612245100398957	0.21224490200797913	0.1894044906042726
114.0	0.10632184112705369	0.21264368225410737	0.18981793654300638
115.0	0.10625146812039056	0.21250293624078112	0.18962235132969543
116.0	0.10627492579889079	0.21254985159778159	0.18963290273012606
117.0	0.10667370601618148	0.21334741203236296	0.19031027340622456
118.0	0.10723668983878593	0.21447337967757185	0.19109020418747144
119.0	0.10733052047151734	0.21466104094303468	0.1912311544452504
120.0	0.10743607992864315	0.2148721598572863	0.1916679182336861
121.0	0.10699038442426127	0.21398076884852255	0.19078422455696198
122.0	0.10769411421649869	0.21538822843299738	0.1916463514099581
123.0	0.106790994315179	0.213581988630358	0.19057001558369252
124.0	0.10696692675362583	0.21393385350725166	0.19114301117058072
125.0	0.10699038440678395	0.2139807688135679	0.1910064549374429
126.0	0.10684963847997042	0.21369927695994084	0.19078268128391546
127.0	0.10763547006131981	0.21527094012263961	0.19207897816266148
128.0	0.10729533399046935	0.2145906679809387	0.19105220837902231
129.0	0.10654468888492476	0.21308937776984951	0.1901293236043818
130.0	0.10792869080837668	0.21585738161675336	0.1921553960997723
131.0	0.10620455282281296	0.21240910564562593	0.18933766100447297
132.0	0.10693174026383918	0.21386348052767837	0.1906430055371621
133.0	0.10772930066958297	0.21545860133916594	0.19224059368771085
134.0	0.10702557088957967	0.21405114177915935	0.19115597754927435
135.0	0.10826882685388502	0.21653765370777003	0.1926583507589668
136.0	0.1076471988752278	0.2152943977504556	0.19215576331140186
137.0	0.10672062131288519	0.21344124262577038	0.19089331914076943
138.0	0.10857377642446243	0.21714755284892487	0.1934984554048104
139.0	0.10846821695859796	0.21693643391719591	0.193644687174154
140.0	0.10641567174318164	0.2128313434863633	0.19044207597098503
141.0	0.10850340343178115	0.2170068068635623	0.1937725945259498
142.0	0.10790523314211058	0.21581046628422115	0.19326419190933775
143.0	0.10891391245511504	0.2178278249102301	0.19443357988912222
144.0	0.10799906372677937	0.21599812745355873	0.19319203734392565
145.0	0.10682618077175873	0.21365236154351747	0.19111307187559654
146.0	0.109207133208289	0.218414266416578	0.19473632626701426
147.0	0.10697865556403838	0.21395731112807675	0.19139276665207547
148.0	0.10783486012933038	0.21566972025866077	0.19295240297225616
149.0	0.1083157421182557	0.2166314842365114	0.19396366051748065
150.0	0.10792869075507086	0.21585738151014172	0.1928919109054631
151.0	0.10896082778852113	0.21792165557704227	0.19503134490846719
152.0	0.1087145223504021	0.2174290447008042	0.19444296742027145
153.0	0.1083040133401762	0.2166080266803524	0.19395736292154722
154.0	0.10879662417621644	0.21759324835243288	0.1948253331253084
155.0	0.10884353947379403	0.21768707894758807	0.19450329660797097
156.0	0.10914848904611918	0.21829697809223836	0.19549439612391084
157.0	0.10957072691394638	0.21914145382789277	0.19605023305236344
158.0	0.10924231967885059	0.21848463935770118	0.19572545332502259
159.0	0.10964109990662765	0.2192821998132553	0.19648379321781542
160.0	0.10948862513619467	0.21897725027238935	0.19630399528844958
161.0	0.10960591342820127	0.21921182685640253	0.19614282669458308
162.0	0.10969974408452705	0.2193994881690541	0.19610346589902602
163.0	0.10982876118782006	0.21965752237564012	0.19639666042067452
164.0	0.10914848908019995	0.2182969781603999	0.19588833992397747
165.0	0.11014543960376466	0.22029087920752932	0.1976489388442849
166.0	0.10856204756948273	0.21712409513896547	0.19443651952306626
167.0	0.11040347385753943	0.22080694771507886	0.19776528654256062
168.0	0.10858550526371255	0.2171710105274251	0.1948307733108191
169.0	0.10993432066591866	0.2198686413318373	0.1971659947129269
170.0	0.11077879639807761	0.22155759279615522	0.19815819695298967
171.0	0.11063805042844464	0.22127610085688929	0.1977257007761298
172.0	0.1094534386472819	0.2189068772945638	0.19576536794018237
173.0	0.10967628640340522	0.21935257280681045	0.1962183832094458
174.0	0.10964109991012312	0.21928219982024624	0.19612891954417505
175.0	0.11072015221843047	0.22144030443686094	0.19792091739181114
176.0	0.11077879638584348	0.22155759277168696	0.1981017565267596
177.0	0.11118930543714109	0.22237861087428218	0.1991148704770203
178.0	0.11096645766878363	0.22193291533756726	0.19840307487806272
179.0	0.11070842340277473	0.22141684680554946	0.19787034286450633
180.0	0.11123622071898909	0.22247244143797817	0.19924838610270734
181.0	0.11109547475547318	0.22219094951094637	0.19873036098254884
182.0	0.11115411892113847	0.22230823784227693	0.19899497660796345
183.0	0.11174056039165785	0.2234811207833157	0.1998891451619908
184.0	0.11135350903983326	0.22270701807966653	0.19928712362983445
185.0	0.11162327209003872	0.22324654418007744	0.19925821370967034
186.0	0.11115411891939074	0.22230823783878148	0.19892485959882586
187.0	0.11165845859380723	0.22331691718761446	0.19946540800593757
188.0	0.11157635681430779	0.22315271362861558	0.1993526386943634
189.0	0.11138869550602552	0.22277739101205105	0.19914728991082814
190.0	0.11067323691735742	0.22134647383471484	0.19767710769294897
191.0	0.11151771264077771	0.22303542528155543	0.1995932637943166
192.0	0.11167018741470616	0.22334037482941232	0.19984357744151213
193.0	0.11169364506436882	0.22338729012873765	0.19957109868323786
194.0	0.11086089819068504	0.22172179638137007	0.1984473069586411
195.0	0.11209242527117311	0.22418485054234621	0.20034158549311853
196.0	0.11183439101914606	0.22366878203829213	0.200189819451095
197.0	0.11189303519005454	0.2237860703801091	0.20048029467316206
198.0	0.11174056041437837	0.22348112082875674	0.19998135970807934
199.0	0.11149425499024118	0.22298850998048236	0.19941716509155416
200.0	0.11093127115715033	0.22186254231430066	0.19871991739523956
201.0	0.11171710272801333	0.22343420545602666	0.2001225145184858
202.0	0.11176401805355464	0.22352803610710928	0.2000909778344973
203.0	0.1114004243208074	0.2228008486416148	0.19972815947125855
204.0	0.11163500091355925	0.2232700018271185	0.19982234224551532
205.0	0.11141215318015643	0.22282430636031286	0.19963702823314217
206.0	0.11183439103837112	0.22366878207674223	0.20037098146620982
207.0	0.11216279827783623	0.22432559655567247	0.20057978239781768
208.0	0.11096645761635168	0.22193291523270336	0.1989510169794588
209.0	0.11196340815302439	0.22392681630604877	0.20071320634785664
210.0	0.11196340814952892	0.22392681629905783	0.20104267076252139
211.0	0.11254984964014722	0.22509969928029444	0.20219710329529822
212.0	0.1121510694211088	0.2243021388422176	0.20120883340096019
213.0	0.11029791432438729	0.22059582864877458	0.19822945175827886
214.0	0.11121276303262406	0.22242552606524812	0.19958445351097792
215.0	0.11219798475014557	0.22439596950029114	0.20136188876012973
216.0	0.11225662888173008	0.22451325776346015	0.20144862979997255
217.0	0.11237391717897988	0.22474783435795975	0.20164926032544433
218.0	0.11236218836856733	0.22472437673713466	0.2019309382484428
219.0	0.1113535090005093	0.2227070180010186	0.1998662681626261
220.0	0.11192822167372413	0.22385644334744825	0.20085952518480005
221.0	0.11224490008093006	0.22448980016186013	0.2014703027374793
222.0	0.11224490006607434	0.22448980013214867	0.20147840713369738
223.0	0.11254984962092217	0.22509969924184434	0.20143759815721554
224.0	0.11267886675305275	0.2253577335061055	0.20203698091819233
225.0	0.11237391719470946	0.22474783438941892	0.2012773275143674
226.0	0.11265540907717411	0.22531081815434822	0.2020404415335781
227.0	0.1125029342918854	0.2250058685837708	0.20145648307594713
228.0	0.11262022257515335	0.2252404451503067	0.2018043002376221
229.0	0.11305418930407732	0.22610837860815464	0.20256402702048315
230.0	0.11290171453801366	0.22580342907602732	0.2020574688928882
231.0	0.11197513697829264	0.2239502739565853	0.20095395582085232
232.0	0.11247947663086248	0.22495895326172496	0.2015862312849855
233.0	0.11171710272189628	0.22343420544379256	0.19956707313014965
234.0	0.11253812077380726	0.22507624154761452	0.20162725095490427
235.0	0.10973493050353057	0.21946986100706115	0.1966233014334893
236.0	0.10921886205977323	0.21843772411954646	0.1956826097037982
237.0	0.11141215315219273	0.22282430630438546	0.2001952691655575
238.0	0.11250293431111046	0.2250058686222209	0.20176613375388763
239.0	0.11254984963403016	0.2250996992680603	0.20186124941772682
240.0	0.11267886676790846	0.22535773353581692	0.20196969808297754
241.0	0.11292517219466724	0.2258503443893345	0.20215899262773962
242.0	0.11333568124246939	0.22667136248493877	0.20286992069325835
243.0	0.11318320646591934	0.22636641293183868	0.20220406642142114
244.0	0.11334741008346723	0.22669482016693446	0.20303449592105569
245.0	0.11330049476491687	0.22660098952983374	0.20273181778441562
246.0	0.11360544433374654	0.2272108886674931	0.20341198991357282
247.0	0.1129369010356651	0.2258738020713302	0.202011176681993
248.0	0.11328876594052247	0.22657753188104493	0.20256756127134057
249.0	0.11298381637081892	0.22596763274163784	0.20225124750464674
250.0	0.1137579191435035	0.227515838287007	0.20338538436377182
251.0	0.11380483446292773	0.22760966892585546	0.20365189581445584
252.0	0.11195167938018807	0.22390335876037615	0.20011774948352815
253.0	0.11203378118153416	0.22406756236306832	0.20038155159564372
254.0	0.11258503618323967	0.22517007236647935	0.20138247321711442
255.0	0.11276096862168651	0.22552193724337302	0.20151853253475235
256.0	0.1126788668159711	0.2253577336319422	0.2008437237312579
257.0	0.11340605423078133	0.22681210846156266	0.20225896053271109
258.0	0.11334741010094455	0.2266948202018891	0.20200768529404567
259.0	0.11150598384959022	0.22301196769918044	0.19871592898955462
260.0	0.11206896764860029	0.22413793529720058	0.19974736428344086
261.0	0.11286652806919979	0.22573305613839958	0.20166473776857907
262.0	0.11342951190403837	0.22685902380807674	0.20227921227718734
263.0	0.11349988490371057	0.22699976980742115	0.20263088190910844
264.0	0.11330049478588965	0.2266009895717793	0.20226796486072332
265.0	0.11355852903879055	0.2271170580775811	0.2024772214041849
266.0	0.11365235967938676	0.22730471935877353	0.20302778284549242
267.0	0.11192822173926407	0.22385644347852815	0.1990369827104561
268.0	0.11223317129323802	0.22446634258647605	0.19960189674497045
269.0	0.11278442626610598	0.22556885253221196	0.20116370522828006
270.0	0.11292517222175709	0.22585034444351418	0.20145841212840268
271.0	0.11345296953185438	0.22690593906370876	0.20218259450563603
271.0	0.11345296953185438	0.22690593906370876	0.20218259450563603
