epoch_idx	precision@10	recall@10	ndcg@10	precision@20	recall@20	ndcg@20
0.0	0.19802405807442477	0.19802405807442477	0.21842028966114435	0.14819587792727545	0.2963917558545509	0.27298430496924586
1.0	0.20000000325546846	0.20000000325546846	0.22089129155617593	0.14866838647417494	0.29733677294834987	0.2748993643162937
2.0	0.20154639510149808	0.20154639510149808	0.22355647651793537	0.14879725260269602	0.29759450520539205	0.27690171098208827
3.0	0.20326460817911984	0.20326460817911984	0.22509761312806867	0.14858247596719318	0.29716495193438636	0.2771976383694865
4.0	0.20335051888452774	0.20335051888452774	0.22560893736368073	0.14871134195809615	0.2974226839161923	0.2778412635869148
5.0	0.2035223402249342	0.2035223402249342	0.22623432863816495	0.1486254312846925	0.297250862569385	0.2782951315961714
6.0	0.20463917865273878	0.20463917865273878	0.22741788314154127	0.14888316321529166	0.2977663264305833	0.2790658443714841
7.0	0.20446735728672893	0.20446735728672893	0.22778728065262693	0.14892611855839433	0.29785223711678865	0.27959792461478294
8.0	0.2055841957529386	0.2055841957529386	0.22907047419964055	0.1491408952130997	0.2982817904261994	0.280428282044853
9.0	0.20644330219893725	0.20644330219893725	0.2300457816510082	0.14875429728839712	0.29750859457679424	0.28047821365850917
10.0	0.20635739162154623	0.20635739162154623	0.2304872655926757	0.14862543133909964	0.2972508626781993	0.2808348287393124
11.0	0.20592783840174733	0.20592783840174733	0.2303953881563041	0.1483676993988992	0.2967353987977984	0.2807242645780429
12.0	0.20592783840814816	0.20592783840814816	0.23056192638337458	0.14841065477400608	0.29682130954801217	0.2809451935257278
13.0	0.20652921301315946	0.20652921301315946	0.23163658624376554	0.1485824760920096	0.2971649521840192	0.281882176272901
14.0	0.2071305875221581	0.2071305875221581	0.23243722327411964	0.1479381461951024	0.2958762923902048	0.2816537631614743
15.0	0.20661512363535636	0.20661512363535636	0.23228902082465114	0.1480240568621052	0.2960481137242104	0.28186279506647605
16.0	0.20695876625856174	0.20695876625856174	0.23296480890344196	0.148668386695004	0.297336773390008	0.28297554946226233
17.0	0.20756014079956459	0.20756014079956459	0.2335480883783722	0.14909794007162355	0.2981958801432471	0.2836825691092602
18.0	0.2085051579637728	0.2085051579637728	0.23429541641690696	0.14905498469651668	0.29810996939303336	0.2838293551674742
19.0	0.20747423008135504	0.20747423008135504	0.2338044367647986	0.14957044868253147	0.29914089736506294	0.2845288512475354
20.0	0.20781787262134946	0.20781787262134946	0.23440864762633998	0.14961340399683035	0.2992268079936607	0.2849675219396997
21.0	0.20833333650175034	0.20833333650175034	0.23460474562846473	0.1494415826020167	0.2988831652040334	0.2846736382691238
22.0	0.20910653243436642	0.20910653243436642	0.23532800544625598	0.1493986272973191	0.2987972545946382	0.2849196767261868
23.0	0.2085051578101526	0.2085051578101526	0.23506243535940147	0.14961340391361938	0.29922680782723876	0.285294358966909
24.0	0.20867697907374896	0.20867697907374896	0.23523219036788945	0.14892611871201455	0.2978522374240291	0.28460456962765807
25.0	0.20910653234475463	0.20910653234475463	0.2355121508500867	0.14901202947503	0.29802405895006	0.2847244127474249
26.0	0.20962199633396983	0.20962199633396983	0.23613033994989444	0.14939862735172624	0.2987972547034525	0.2854137648394115
27.0	0.21013746014396145	0.21013746014396145	0.2370672662179331	0.14914089544993087	0.29828179089986173	0.2858676915230965
