epoch_idx	precision@10	recall@10	ndcg@10	precision@20	recall@20	ndcg@20
0.0	0.16403659512360755	0.16403659512360755	0.18183147609681763	0.11998284896308521	0.23996569792617042	0.22393224794072908
1.0	0.1775871956813601	0.1775871956813601	0.19808109449648778	0.1295883378696619	0.2591766757393238	0.24320352101954457
2.0	0.19142367372586427	0.19142367372586427	0.21487654785347404	0.13873642255334326	0.2774728451066865	0.2625210243511451
3.0	0.20766152410830274	0.20766152410830274	0.2339331687923053	0.14919954440793423	0.29839908881586846	0.2843280201208569
4.0	0.22144082660604164	0.22144082660604164	0.2485752873061761	0.1586335068254419	0.3172670136508838	0.3017849407720741
5.0	0.22858776778766535	0.22858776778766535	0.2558846735778118	0.16320754922053143	0.32641509844106287	0.310191508876147
6.0	0.23316181019979454	0.23316181019979454	0.26031551808831044	0.16555174587112348	0.33110349174224696	0.31470179147209165
7.0	0.23590623570756275	0.23590623570756275	0.26317198767602457	0.16726701176502215	0.3345340235300443	0.3179446689484549
8.0	0.2373356239890425	0.2373356239890425	0.2641408783377117	0.16778159153894262	0.33556318307788524	0.3187301085510098
9.0	0.2369353953107825	0.2369353953107825	0.2640924470170505	0.16786735479519188	0.33573470959038376	0.3190731682337233
10.0	0.23527730489762053	0.23527730489762053	0.26234796585366027	0.16666666878597133	0.33333333757194267	0.3169591851055222
11.0	0.23807890588399544	0.23807890588399544	0.265050653355847	0.1687821632686719	0.3375643265373438	0.3203964741816096
12.0	0.23910806547017557	0.23910806547017557	0.2661487162591518	0.169725559543224	0.339451119086448	0.3219474574719278
13.0	0.23956546970372067	0.23956546970372067	0.2665111501621348	0.16961120845182343	0.33922241690364685	0.3219267653071349
14.0	0.2393939431656627	0.2393939431656627	0.2667728871415757	0.1696969717677114	0.3393939435354228	0.3224739220197183
15.0	0.24002287392022612	0.24002287392022612	0.26732554785576385	0.17015437598421684	0.3403087519684337	0.3231318493539423
16.0	0.24008004939457292	0.24008004939457292	0.26761224562391017	0.1706403679975344	0.3412807359950688	0.32394955367551304
17.0	0.2407661556959016	0.2407661556959016	0.26826850966206667	0.17132647437128154	0.3426529487425631	0.3249662264049097
18.0	0.24042310244086948	0.24042310244086948	0.26769248722086875	0.1704974291945199	0.3409948583890398	0.3236403921773659
19.0	0.2403087514197574	0.2403087514197574	0.2679892384548523	0.1709548334131553	0.3419096668263106	0.3245751049456224
20.0	0.24019440040716517	0.24019440040716517	0.2676434961006704	0.1706975435208702	0.3413950870417404	0.3239731862412029
21.0	0.24156661311632024	0.24156661311632024	0.2686001498221704	0.17166952751768597	0.34333905503537193	0.32522457178670283
22.0	0.24042310253458749	0.24042310253458749	0.2677651887218099	0.17121212328627083	0.34242424657254167	0.32451341813770557
23.0	0.24133791101445737	0.24133791101445737	0.2685260744844528	0.17155517647953425	0.3431103529590685	0.3251811993329909
24.0	0.24202401737968468	0.24202401737968468	0.2689952611643907	0.17181246632283043	0.34362493264566085	0.32554322999435126
25.0	0.24316752801253633	0.24316752801253633	0.269879871533527	0.1726986870293177	0.3453973740586354	0.3267164023837144
26.0	0.24328187902512857	0.24328187902512857	0.269913057566711	0.17269868702718774	0.3453973740543755	0.32665108643906365
27.0	0.24322470350392278	0.24322470350392278	0.2697311526363964	0.1725271603996717	0.3450543207993434	0.32634082427917205
