epoch_idx	precision@10	recall@10	ndcg@10	precision@20	recall@20	ndcg@20
0.0	0.11594859211527032	0.11594859211527032	0.12393239746596352	0.0897473356839826	0.1794946713679652	0.15914526891416744
1.0	0.11834380180688257	0.11834380180688257	0.1270197260644513	0.0909887553257012	0.1819775106514024	0.16231401901923762
2.0	0.11954140662385265	0.11954140662385265	0.128087468627578	0.09223017492062927	0.18446034984125853	0.16401863273738015
3.0	0.1196728510279124	0.1196728510279124	0.12870160558459626	0.09278516250273355	0.1855703250054671	0.1651851818146068
4.0	0.12069519662749982	0.12069519662749982	0.1298382098272767	0.09355922415036433	0.18711844830072866	0.16662265160826267
5.0	0.12202424586267563	0.12202424586267563	0.13108023598400378	0.09414342161726652	0.18828684323453304	0.16776954363205268
6.0	0.1220680606498829	0.1220680606498829	0.13109230989722107	0.09434789071019782	0.18869578142039564	0.16800210169636381
7.0	0.12291514697006294	0.12291514697006294	0.1321402552048271	0.0946399894499058	0.1892799788998116	0.16889257423769588
8.0	0.12294435692504668	0.12294435692504668	0.1324801525770973	0.09548707575866022	0.19097415151732045	0.17018139588530956
9.0	0.1235869740815655	0.1235869740815655	0.1332789446866201	0.09531911899112203	0.19063823798224405	0.17040570393992027
10.0	0.12421498634710057	0.12421498634710057	0.13359670524005168	0.09592522387883168	0.19185044775766336	0.17098932383971416
11.0	0.12488681349995294	0.12488681349995294	0.13409069691692085	0.09669928553679989	0.19339857107359978	0.1719706145821759
12.0	0.12526654184073518	0.12526654184073518	0.134774713303261	0.09735650768278027	0.19471301536556054	0.17322455834964334
13.0	0.1271943934561041	0.1271943934561041	0.1367380408247842	0.09834234090039064	0.19668468180078127	0.17515959444895615
14.0	0.12680006021672102	0.12680006021672102	0.13664136633153523	0.09851029766085584	0.19702059532171168	0.17551626646499008
15.0	0.12820213408962522	0.12820213408962522	0.13818453573676548	0.09912370497773508	0.19824740995547016	0.1769500953863725
16.0	0.12887396123377237	0.12887396123377237	0.13851025517959695	0.09972980981430155	0.1994596196286031	0.17755361794972768
17.0	0.12818752918014287	0.12818752918014287	0.13825849969634496	0.099700600017644	0.199401200035288	0.17767189632278388
18.0	0.13008617089275934	0.13008617089275934	0.14021077865064238	0.10020447028271731	0.20040894056543462	0.17911514006411017
19.0	0.130582738764028	0.130582738764028	0.14104170101323346	0.10114648869190143	0.20229297738380286	0.18073574362832134
20.0	0.13074339310239663	0.13074339310239663	0.14102236855228797	0.10175259358886038	0.20350518717772076	0.1812995485868189
21.0	0.13151745475111556	0.13151745475111556	0.14183025433034507	0.10169417384701245	0.2033883476940249	0.1816634773632896
22.0	0.13334307178574198	0.13334307178574198	0.14393263744101514	0.10305243296861841	0.20610486593723681	0.18419536117362698
23.0	0.13481817046612635	0.13481817046612635	0.14531532942009648	0.10369505016539886	0.20739010033079772	0.1854809717902563
24.0	0.1343800223644535	0.1343800223644535	0.14524868151391934	0.10368774768780649	0.20737549537561298	0.18564193913654914
25.0	0.13433620752719122	0.13433620752719122	0.14562371005147595	0.10309624776017828	0.20619249552035657	0.18537262280147915
26.0	0.13531473834827656	0.13531473834827656	0.1466365709975905	0.10400905627368297	0.20801811254736594	0.18684019624107798
27.0	0.13708193561548349	0.13708193561548349	0.14844675936446872	0.10496567963859592	0.20993135927719184	0.18870575263422928
28.0	0.13832335523924758	0.13832335523924758	0.14990848436871287	0.1060610498737354	0.2121220997474708	0.1907208532298581
29.0	0.1391996514175658	0.1391996514175658	0.1504657866281686	0.10641156838575959	0.21282313677151918	0.19118392637457657
30.0	0.1382211206867971	0.1382211206867971	0.15022378051377322	0.10641156836073208	0.21282313672146416	0.1915258803501947
31.0	0.13968161435432463	0.13968161435432463	0.1519025558104911	0.10730977196584257	0.21461954393168514	0.19339203359136714
32.0	0.14263181160518998	0.14263181160518998	0.15484108356331827	0.10861691381992851	0.21723382763985702	0.19612859556415416
33.0	0.14086461420196397	0.14086461420196397	0.15350616185562357	0.10803271640090502	0.21606543280181004	0.1951458894344674
34.0	0.1425879967494291	0.1425879967494291	0.15484817952905625	0.1091792038535095	0.218358407707019	0.19677270734338193
35.0	0.142076823946915	0.142076823946915	0.15420022525717303	0.1092595310139886	0.2185190620279772	0.196474645495046
36.0	0.14454505831542913	0.14454505831542913	0.15707663764164903	0.11053016048881788	0.22106032097763575	0.19938790632640746
37.0	0.14333284855524397	0.14333284855524397	0.15572649172883357	0.10979991365015741	0.21959982730031483	0.19791525753231898
38.0	0.1452168853877582	0.1452168853877582	0.15797393627490605	0.1108076543304691	0.2216153086609382	0.20023785839967007
39.0	0.14610778650602704	0.14610778650602704	0.15887968572546926	0.11206367886752408	0.22412735773504816	0.20205813478702456
40.0	0.14775814442990975	0.14775814442990975	0.16005242123106672	0.11292537011622912	0.22585074023245824	0.20324292128500737
41.0	0.1486636504805121	0.1486636504805121	0.16120491814611754	0.11354607988458507	0.22709215976917013	0.20457691863317454
42.0	0.14724697158604586	0.14724697158604586	0.15988501218363788	0.11248722201292403	0.22497444402584807	0.20292510434711591
43.0	0.1484445764226027	0.1484445764226027	0.1611451240080242	0.11364101204214277	0.22728202408428555	0.2047473094820404
44.0	0.1495253417188797	0.1495253417188797	0.16211132177091273	0.11456842547437911	0.22913685094875821	0.20615825027445278
45.0	0.1512049094432285	0.1512049094432285	0.16400982733710875	0.1152767649542568	0.2305535299085136	0.20790812066545863
46.0	0.15200818094682114	0.15200818094682114	0.16512095662737383	0.11580984512534702	0.23161969025069404	0.20916748675423733
47.0	0.15129253905246393	0.15129253905246393	0.16429936168819084	0.11556886362432302	0.23113772724864604	0.20847367086616497
48.0	0.15276763767408805	0.15276763767408805	0.16594666478983394	0.1162187833618087	0.2324375667236174	0.2100693273771772
49.0	0.15300131665453764	0.15300131665453764	0.16584000869648768	0.11624069071406254	0.23248138142812508	0.2097983054295185
50.0	0.1539214276897049	0.1539214276897049	0.16662398772888606	0.11671535116724416	0.23343070233448832	0.2106461445628692
51.0	0.15508982261262777	0.15508982261262777	0.16807292212032718	0.11808091272890124	0.23616182545780248	0.21297024325607636
52.0	0.1548999584248262	0.1548999584248262	0.16795727092794072	0.11792756088825583	0.23585512177651166	0.21278452748763044
53.0	0.15568862501131944	0.15568862501131944	0.16873327628513973	0.11813203002144877	0.23626406004289754	0.21332085998059647
54.0	0.15546955097734938	0.15546955097734938	0.16889570491011735	0.11826347448372468	0.23652694896744936	0.21381221481220858
55.0	0.15722214343627214	0.15722214343627214	0.17078302668060535	0.11944647434496594	0.23889294868993188	0.21602015486673884
56.0	0.15837593335395522	0.15837593335395522	0.17197585680311242	0.11991383226941202	0.23982766453882404	0.21713372580473309
57.0	0.1603768097126033	0.1603768097126033	0.17412650640106475	0.120914270434046	0.241828540868092	0.21923074738413717
58.0	0.1605520689136637	0.1605520689136637	0.1744049168233971	0.12119176426100717	0.24238352852201434	0.21972481369172328
59.0	0.16020155034723188	0.16020155034723188	0.1744011801501651	0.1208120359251216	0.2416240718502432	0.21945307058581487
60.0	0.16170585885963876	0.16170585885963876	0.1759465131851699	0.12211917776342933	0.24423835552685866	0.22167782556596452
61.0	0.16157441444252119	0.16157441444252119	0.17601418483734288	0.12200233822641397	0.24400467645282795	0.22167031938672954
62.0	0.16307872290052045	0.16307872290052045	0.17783632606234245	0.12273988757422323	0.24547977514844646	0.22346624917112531
63.0	0.1641594882163842	0.1641594882163842	0.17920103440992216	0.12398130717676835	0.2479626143535367	0.2256222798910551
64.0	0.16605812999755426	0.16605812999755426	0.1810400569849393	0.12487951077534994	0.24975902155069987	0.22741607031722136
65.0	0.16618957446907948	0.16618957446907948	0.18112292896773963	0.12464583175735908	0.24929166351471815	0.22716039022492132
66.0	0.16750401875559945	0.16750401875559945	0.18302144310820967	0.12607711552539863	0.25215423105079726	0.22994894093941426
67.0	0.1678107223835708	0.1678107223835708	0.1831391473721281	0.12557324522768074	0.25114649045536147	0.2293271027272647
68.0	0.16773769774148983	0.16773769774148983	0.18332958386610992	0.12597488098927043	0.25194976197854085	0.22999661555562034
69.0	0.16854096926793366	0.16854096926793366	0.18450512466643693	0.12625967725954718	0.25251935451909435	0.231065172213315
70.0	0.16922740124539248	0.16922740124539248	0.18501963054819406	0.12679275745947344	0.2535855149189469	0.23178023394198546
71.0	0.16786914220104535	0.16786914220104535	0.18326481742790093	0.1256681772943777	0.2513363545887554	0.22951861869437953
72.0	0.17027895670420623	0.17027895670420623	0.1856554747555846	0.12689499199668977	0.25378998399337954	0.23193311675450057
73.0	0.17083394425693038	0.17083394425693038	0.1870362463021387	0.12766175118577086	0.2553235023715417	0.23381661918243676
74.0	0.17165182069938548	0.17165182069938548	0.1876494133331533	0.12814371408934103	0.25628742817868205	0.23454933183930107
75.0	0.1708047344031448	0.1708047344031448	0.1868795873234342	0.12839930049114215	0.2567986009822843	0.23453834338387478
76.0	0.17477727717525057	0.17477727717525057	0.191143706537649	0.13067767058425844	0.2613553411685169	0.23911408028798123
77.0	0.17467504266088543	0.17467504266088543	0.19144461324752204	0.1305608310951218	0.2611216621902436	0.23932891759582361
78.0	0.17466043768720207	0.17466043768720207	0.1913740457370114	0.13019570766871857	0.26039141533743715	0.23885237910139911
79.0	0.17661749921294048	0.17661749921294048	0.19375309934071355	0.1317292260327347	0.2634584520654694	0.24188253348046812
80.0	0.17246969721365865	0.17246969721365865	0.18957117349755398	0.12926829419295613	0.25853658838591226	0.23726837303472934
81.0	0.17854535089251036	0.17854535089251036	0.1957062113661608	0.13297794810797553	0.26595589621595106	0.24412914382549358
82.0	0.17983058529804097	0.17983058529804097	0.19722930969597327	0.13354023817583333	0.26708047635166665	0.24556977422008275
83.0	0.18073609143134292	0.18073609143134292	0.19836491695980715	0.1340441084740953	0.2680882169481906	0.2468086879715627
84.0	0.18019570879463004	0.18019570879463004	0.19784083787868398	0.1339199665274971	0.2678399330549942	0.24640060074925185
85.0	0.18288301713835398	0.18288301713835398	0.2013124546005069	0.1356871638458472	0.2713743276916944	0.250355947879086
86.0	0.1796991409081272	0.1796991409081272	0.19736399378952135	0.1330217628930065	0.266043525786013	0.24521343166995402
87.0	0.18276617762310166	0.18276617762310166	0.20085794688257708	0.13516868860273792	0.27033737720547585	0.24937083154321968
88.0	0.18397838725814927	0.18397838725814927	0.20216955979755008	0.13576749104658792	0.27153498209317584	0.25070994639241817
89.0	0.1842120663387089	0.1842120663387089	0.20274369870743542	0.1367387192823538	0.2734774385647076	0.25225393537716545
90.0	0.18508836254423094	0.18508836254423094	0.20371726933131565	0.1368847686666258	0.2737695373332516	0.25287068813776625
91.0	0.18650504140931706	0.18650504140931706	0.2048766520280556	0.13763692290868326	0.2752738458173665	0.2540962615529663
92.0	0.18441653540226008	0.18441653540226008	0.20286700246524442	0.13672411439409043	0.27344822878818087	0.2522358765795729
93.0	0.18507375766521686	0.18507375766521686	0.2036067466406529	0.13673871934764295	0.2734774386952859	0.2526164785993922
94.0	0.18554111557606104	0.18554111557606104	0.20439664247592393	0.13728640444127332	0.27457280888254665	0.2537629420615126
95.0	0.18706002899577395	0.18706002899577395	0.20621605418088237	0.1382503302233862	0.2765006604467724	0.2558711476015594
96.0	0.18805316465669988	0.18805316465669988	0.20747216465335902	0.13900978691964075	0.2780195738392815	0.25733896551987856
97.0	0.18873959664939285	0.18873959664939285	0.20809567298369794	0.13941142266109963	0.27882284532219925	0.2580473464923185
98.0	0.18951365829484731	0.18951365829484731	0.20861292094688644	0.13965970661360033	0.27931941322720066	0.2584169598623769
99.0	0.19005404094135359	0.19005404094135359	0.20932212011548293	0.14014166954600657	0.28028333909201314	0.25937622779119063
100.0	0.19136848526051814	0.19136848526051814	0.21095888539630475	0.14044107073501494	0.2808821414700299	0.26061513593219543
101.0	0.1912516457050042	0.1912516457050042	0.21091733570744436	0.1408134966031015	0.281626993206203	0.2610488641440785
102.0	0.1900686458519241	0.1900686458519241	0.2096597982301881	0.14025850896332515	0.2805170179266503	0.25978473569917204
103.0	0.1918796580020957	0.1918796580020957	0.21182523327515998	0.14124434223207868	0.28248868446415737	0.2620761782929776
104.0	0.1907696827976255	0.1907696827976255	0.2108039994358845	0.14066744721393282	0.28133489442786563	0.26100190193872974
105.0	0.1940119787125722	0.1940119787125722	0.21408247874046743	0.14337666299315427	0.28675332598630854	0.2655012340977058
106.0	0.19542865764512377	0.19542865764512377	0.21549068267694313	0.1434715950837906	0.2869431901675812	0.26622179093655624
107.0	0.1959106206069101	0.1959106206069101	0.21672141031849187	0.14442821841279452	0.28885643682558904	0.26825667325394037
108.0	0.19699138585639658	0.19699138585639658	0.2176280993631	0.14499781091417452	0.28999562182834904	0.26921744780357737
109.0	0.19722506482161203	0.19722506482161203	0.21823464810761195	0.14466919986267535	0.2893383997253507	0.2693389665791302
110.0	0.19401197881268223	0.19401197881268223	0.21428286644288	0.14317949632939256	0.2863589926587851	0.2654940140833811
111.0	0.19659705263768842	0.19659705263768842	0.21721411309793748	0.14469840976053108	0.28939681952106217	0.26868252836505857
112.0	0.19858332406400295	0.19858332406400295	0.2192933604073279	0.14532642202661022	0.29065284405322045	0.2703379526709514
113.0	0.1963341637338115	0.1963341637338115	0.21775553362724664	0.14373448395339072	0.28746896790678145	0.2683224298867524
114.0	0.19773623762847872	0.19773623762847872	0.21890309429828486	0.14493208874642144	0.2898641774928429	0.26994614128731614
115.0	0.19791149684477327	0.19791149684477327	0.2192518792098517	0.14553819359658982	0.29107638719317963	0.2709091243668502
116.0	0.19856871905549872	0.19856871905549872	0.21962330265917765	0.14599094663440476	0.2919818932688095	0.27147596934168705
117.0	0.20045275588039588	0.20045275588039588	0.22122390664673194	0.1467577057777834	0.2935154115555668	0.27283064318278233
118.0	0.20020447195781937	0.20020447195781937	0.22107991358125742	0.1465605391531952	0.2931210783063904	0.2726262887375752
119.0	0.2009201138728515	0.2009201138728515	0.22192678714719313	0.14658244660011832	0.29316489320023664	0.27310843133833174
120.0	0.20303782965317074	0.20303782965317074	0.22435021402266858	0.14838615624875817	0.29677231249751634	0.2763743147168836
121.0	0.2026873111128546	0.2026873111128546	0.2242947456161671	0.14795531062848624	0.2959106212569725	0.2760208290510367
122.0	0.2030232247665396	0.2030232247665396	0.2248092756108137	0.1479041933473643	0.2958083866947286	0.2763020599956697
123.0	0.20324229872325084	0.20324229872325084	0.2247519759030985	0.14842997100495312	0.29685994200990623	0.27665774036511076
124.0	0.20471739735249203	0.20471739735249203	0.22674357224003144	0.14941580426391327	0.29883160852782653	0.2790012269837791
125.0	0.20573974290637703	0.20573974290637703	0.22770201261392786	0.14916021787789036	0.2983204357557807	0.27904157675977814
126.0	0.20635315027222315	0.20635315027222315	0.22859541933440602	0.15059150163613655	0.3011830032722731	0.2811939520359518
127.0	0.20682050824618015	0.20682050824618015	0.2292297803380129	0.15030670541319444	0.30061341082638887	0.2812663573332267
128.0	0.2072294464679518	0.2072294464679518	0.2293245105341707	0.1508982053168833	0.3017964106337666	0.28178287470606594
129.0	0.20850007601949583	0.20850007601949583	0.23015997881206762	0.15140937812592628	0.30281875625185256	0.28244069588236304
130.0	0.20879217467596012	0.20879217467596012	0.23086685300043025	0.151613847243341	0.303227694486682	0.2832615372136939
131.0	0.20727326120401587	0.20727326120401587	0.2290612953517476	0.15116839664938572	0.30233679329877144	0.2817850699815086
132.0	0.20863152038220578	0.20863152038220578	0.2308771217091382	0.1516576620577521	0.3033153241155042	0.28343667006249845
133.0	0.21088068065037252	0.21088068065037252	0.23314700299770266	0.1533153223694546	0.3066306447389092	0.2863012376135108
134.0	0.2110121249989365	0.2110121249989365	0.23348166166082357	0.15335913718713015	0.3067182743742603	0.286600238393858
135.0	0.21112896447392715	0.21112896447392715	0.23331783656198285	0.15362932846250457	0.30725865692500914	0.28670110338404603
136.0	0.21107054475873896	0.21107054475873896	0.23346621632603934	0.1529721062931289	0.3059442125862578	0.2860991115458581
137.0	0.21188842129259888	0.21188842129259888	0.23427526636718818	0.15397254448387854	0.3079450889677571	0.2875913351104824
138.0	0.21437126054012706	0.21437126054012706	0.23688496375760695	0.15484884066274082	0.30969768132548164	0.28974466210580396
139.0	0.21394771731529197	0.21394771731529197	0.2369417118433281	0.1552577788763513	0.3105155577527026	0.2905227064100262
