epoch_idx	precision@10	recall@10	ndcg@10	precision@20	recall@20	ndcg@20
0.0	0.17827178466785934	0.17827178466785934	0.1982830545242341	0.13160631210199605	0.2632126242039921	0.2455436877322909
1.0	0.1824309815745834	0.1824309815745834	0.20368442965898545	0.13327357637926043	0.26654715275852087	0.25038707798106125
2.0	0.18433130432057868	0.18433130432057868	0.2063626529337396	0.13366798304659827	0.26733596609319654	0.2524290881702006
3.0	0.1853352484896688	0.1853352484896688	0.20819431743000918	0.13409824481159824	0.2681964896231965	0.25415014758018806
4.0	0.1860523514099641	0.1860523514099641	0.2101231665274787	0.1344567963412027	0.2689135926824054	0.25615775690241366
5.0	0.1874507020914499	0.1874507020914499	0.2119878769774943	0.13503047867583604	0.27006095735167207	0.25782635517231045
6.0	0.18870563220864514	0.18870563220864514	0.21363952029331698	0.13565794373576937	0.27131588747153873	0.25948794783453083
7.0	0.18924345944294496	0.18924345944294496	0.21460933565908677	0.1356400162029668	0.2712800324059336	0.26016159952017776
8.0	0.18981714179627823	0.18981714179627823	0.2154567369277711	0.13669774297447176	0.27339548594894353	0.26182035744955046
9.0	0.19175331968534973	0.19175331968534973	0.21795164470175815	0.13718178746076456	0.27436357492152913	0.2637992955683762
10.0	0.19286482924092582	0.19286482924092582	0.21926387293848626	0.1375941216822763	0.2751882433645526	0.264946336460511
11.0	0.19383291821351142	0.19383291821351142	0.22061869774278414	0.1382932970216835	0.276586594043367	0.26657746703691493
12.0	0.19512370353522546	0.19512370353522546	0.22195087045470363	0.1385442829697886	0.2770885659395772	0.2675250271862403
13.0	0.19716744678406872	0.19716744678406872	0.2242871728946112	0.1394048064810886	0.2788096129621772	0.2696293747821601
14.0	0.19827895622744532	0.19827895622744532	0.22586766843067999	0.1404983884490981	0.2809967768981962	0.2717674511294312
15.0	0.20003585839312152	0.20003585839312152	0.22794843127120695	0.1416098979605958	0.2832197959211916	0.27413738704627394
16.0	0.2006812509658218	0.2006812509658218	0.22921941600358003	0.14204015979104548	0.28408031958209096	0.2755287178638538
17.0	0.2017569053195505	0.2017569053195505	0.23011089261965412	0.1424345663755694	0.2848691327511388	0.27620286149941825
